        CG/HBCS        CG/ScaleStar
1        33.88        0.07
2        38.43        0.02
3        32.17        -1.58
4        9.85        9.13
5        1.97        16.56
6        1.05        21.59
7        3.43        25.16
8        5.28        27.88
9        5.80        29.95
10        6.77        31.71
11        7.44        33.17
12        8.22        34.45
13        8.96        35.51
14        9.14        36.41
15        9.68        37.16
16        9.73        37.86
17        10.20        38.45
18        10.27        39.00
19        10.18        39.53
20        0.00        39.97
