        CG/HBCS        CG/ScaleStar
1        18.67        21.49
2        17.09        0.13
3        34.95        5.54
4        14.56        14.56
5        26.14        9.68
6        32.38        17.32
7        3.63        0.00
8        12.11        5.28
9        5.35        3.58
10        8.55        6.84
11        10.99        7.17
12        7.90        5.23
13        12.46        9.92
14        15.13        12.68
15        13.93        16.39
16        12.10        14.62
17        10.77        17.32
18        13.72        20.05
19        14.12        20.42
20        0.00        20.42
