        CG/HBCS        CG/ScaleStar
1        14.43        -0.05
2        22.28        0.62
3        19.73        0.30
4        7.00        0.96
5        15.83        -0.32
6        9.23        0.14
7        4.81        0.13
8        0.21        1.26
9        1.81        5.30
10        4.57        9.14
11        8.23        12.62
12        9.01        15.07
13        10.70        17.18
14        11.82        19.29
15        12.23        21.24
16        13.37        22.68
17        15.14        24.25
18        15.91        25.55
19        15.10        26.68
20        0.00        27.76
