        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        12.35        12.35
3        37.60        0.00
4        1.59        0.00
5        41.86        0.81
6        15.38        15.38
7        15.38        14.02
8        15.38        14.02
9        0.00        0.00
10        3.61        1.23
11        36.33        1.23
12        19.23        17.24
13        19.23        17.24
14        2.53        17.24
15        4.35        1.50
16        4.35        1.50
17        -6.68        1.50
18        4.86        12.14
19        4.86        12.14
20        0.00        12.14
