        CG/HBCS        CG/ScaleStar
1        41.45        0.25
2        40.80        0.05
3        27.69        9.99
4        1.63        19.13
5        0.92        24.73
6        2.40        28.43
7        3.69        31.05
8        4.42        33.16
9        5.50        34.84
10        5.97        36.17
11        6.60        37.23
12        6.93        38.17
13        7.28        38.96
14        7.49        39.63
15        7.71        40.21
16        7.95        40.72
17        8.09        41.18
18        8.42        41.58
19        8.71        41.97
20        0.00        42.29
