        CG/HBCS        CG/ScaleStar
1        13.47        0.17
2        20.71        0.79
3        16.75        0.26
4        3.89        1.04
5        13.45        0.10
6        11.22        0.19
7        3.70        0.09
8        0.21        1.23
9        2.22        5.19
10        5.16        9.17
11        7.98        12.65
12        9.36        15.22
13        10.56        17.47
14        12.47        19.73
15        12.67        21.29
16        14.46        22.90
17        15.12        24.38
18        15.59        25.60
19        15.52        26.72
20        0.00        27.86
