        CG/HBCS        CG/ScaleStar
1        39.66        0.32
2        40.35        -0.04
3        29.10        8.74
4        7.16        17.69
5        0.50        23.53
6        1.87        27.47
7        3.78        30.32
8        4.80        32.51
9        5.61        34.19
10        6.32        35.58
11        6.58        36.71
12        7.16        37.67
13        7.38        38.47
14        7.82        39.16
15        8.02        39.74
16        8.12        40.31
17        8.49        40.80
18        8.67        41.23
19        8.76        41.61
20        0.00        41.94
