        CG/HBCS        CG/ScaleStar
1        41.34        0.24
2        41.13        -0.02
3        27.28        10.03
4        3.96        19.04
5        0.15        24.73
6        2.35        28.49
7        3.47        31.15
8        4.37        33.21
9        5.61        34.84
10        6.23        36.16
11        6.52        37.22
12        6.89        38.20
13        7.35        39.00
14        7.60        39.64
15        7.85        40.24
16        8.03        40.74
17        8.08        41.20
18        8.24        41.60
19        8.51        41.99
20        8.60        42.31
