        CG/HBCS        CG/ScaleStar
1        36.80        0.13
2        41.16        0.04
3        25.99        5.21
4        10.80        15.09
5        0.49        21.25
6        2.12        25.52
7        3.31        28.61
8        4.96        30.94
9        5.70        32.81
10        6.37        34.32
11        6.96        35.58
12        7.51        36.61
13        8.01        37.49
14        8.40        38.26
15        8.58        38.92
16        8.79        39.52
17        9.07        40.05
18        9.12        40.51
19        9.31        40.93
20        0.00        41.29
