        CG/HBCS        CG/ScaleStar
1        13.82        13.82
2        33.28        33.28
3        42.50        0.00
4        33.28        0.00
5        12.01        12.01
6        14.69        14.69
7        36.38        28.35
8        16.01        16.01
9        0.00        0.00
10        11.54        0.00
11        11.54        6.35
12        0.00        7.30
13        0.00        7.32
14        -3.80        7.59
15        -4.11        0.00
16        -4.63        3.95
17        -4.49        8.19
18        -4.49        8.19
19        0.00        12.14
20        0.00        12.14
