        CG/HBCS        CG/ScaleStar
1        11.87        0.57
2        23.00        0.30
3        17.22        0.09
4        7.11        1.04
5        8.07        0.32
6        11.48        0.03
7        10.54        -1.58
8        0.03        1.59
9        1.30        5.73
10        2.85        8.65
11        7.22        13.13
12        8.63        15.59
13        10.90        17.68
14        11.48        19.81
15        13.52        21.67
16        13.82        22.83
17        13.94        24.55
18        13.24        25.83
19        14.25        26.96
20        0.00        28.13
