        CG/HBCS        CG/ScaleStar
1        33.55        0.10
2        35.53        -1.03
3        26.73        0.10
4        21.38        4.88
5        -0.07        12.97
6        1.33        18.01
7        2.43        22.18
8        4.38        25.29
9        6.37        27.67
10        7.23        29.58
11        8.02        31.28
12        8.94        32.69
13        9.25        33.78
14        9.70        34.79
15        10.27        35.72
16        10.65        36.50
17        11.05        37.17
18        10.95        37.79
19        11.17        38.37
20        0.00        38.85
