        CG/HBCS        CG/ScaleStar
1        34.45        0.15
2        40.58        0.01
3        31.45        1.48
4        7.75        11.47
5        5.42        18.10
6        1.44        22.90
7        3.77        26.38
8        5.17        29.06
9        5.80        31.12
10        6.79        32.77
11        7.49        34.14
12        7.89        35.26
13        8.33        36.25
14        8.69        37.10
15        9.05        37.84
16        9.42        38.50
17        9.57        39.07
18        9.77        39.61
19        9.65        40.11
20        9.89        40.49
