        CG/HBCS        CG/ScaleStar
1        30.00        -1.81
2        32.94        0.16
3        33.37        -0.70
4        18.06        0.21
5        1.10        1.33
6        2.31        7.89
7        0.42        13.49
8        3.37        17.26
9        5.73        20.46
10        7.32        23.04
11        9.14        25.25
12        10.07        27.04
13        10.72        28.61
14        11.38        29.93
15        11.80        31.09
16        11.85        32.08
17        12.24        33.02
18        12.67        33.86
19        13.17        34.59
20        0.00        35.28
