        CG/HBCS        CG/ScaleStar
1        4.85        -1.32
2        10.84        0.00
3        8.92        3.48
4        20.00        0.74
5        17.94        0.00
6        4.72        4.15
7        18.96        2.97
8        20.63        0.00
9        14.01        0.37
10        8.86        -2.44
11        10.05        0.86
12        4.58        2.73
13        8.31        7.29
14        11.77        10.78
15        11.58        13.51
16        11.32        13.25
17        12.98        14.87
18        14.17        17.62
19        16.05        19.43
20        0.00        19.43
