        CG/HBCS        CG/ScaleStar
1        18.62        0.34
2        20.88        0.05
3        15.78        0.36
4        28.99        1.77
5        14.34        0.13
6        9.47        0.07
7        1.60        1.42
8        1.67        6.01
9        3.90        9.32
10        6.33        13.99
11        7.97        16.68
12        10.23        19.07
13        11.59        21.25
14        10.50        22.99
15        10.68        24.71
16        11.70        26.03
17        11.86        27.13
18        13.17        28.43
19        14.39        29.44
20        0.00        30.42
