        CG/HBCS        CG/ScaleStar
1        26.66        11.21
2        5.93        -18.05
3        22.00        6.03
4        15.59        5.46
5        7.89        -5.28
6        5.25        -6.12
7        17.86        2.13
8        21.75        6.76
9        13.19        8.51
10        4.41        -1.15
11        6.67        1.96
12        11.87        4.97
13        7.65        9.60
14        9.00        10.93
15        12.86        14.70
16        11.06        12.94
17        14.64        16.44
18        17.69        19.43
19        17.69        19.43
20        0.00        19.43
