        CG/HBCS        CG/ScaleStar
1        30.84        -0.19
2        33.26        0.38
3        30.48        0.04
4        8.71        0.04
5        8.17        4.50
6        0.32        10.63
7        1.80        15.92
8        4.50        19.82
9        6.83        22.66
10        7.60        25.12
11        8.53        26.94
12        8.95        28.75
13        9.33        30.16
14        10.16        31.45
15        10.96        32.54
16        11.80        33.38
17        11.93        34.32
18        12.17        35.06
19        12.90        35.76
20        0.00        36.42
