        CG/HBCS        CG/ScaleStar
1        8.22        2.72
2        26.26        0.12
3        18.77        0.51
4        8.70        1.02
5        13.83        0.47
6        16.33        0.01
7        0.43        -0.03
8        2.08        1.08
9        2.57        2.18
10        1.17        2.78
11        2.48        6.15
12        5.50        9.53
13        6.83        12.32
14        8.98        14.56
15        10.99        16.58
16        11.83        18.10
17        13.96        20.21
18        13.68        21.58
19        15.21        22.97
20        0.00        24.29
