        CG/HBCS        CG/ScaleStar
1        39.79        0.23
2        40.94        -0.01
3        30.12        8.74
4        6.34        17.77
5        0.25        23.49
6        1.65        27.39
7        3.53        30.35
8        4.45        32.51
9        5.40        34.22
10        6.11        35.61
11        6.81        36.71
12        7.26        37.64
13        7.48        38.47
14        7.87        39.16
15        7.87        39.75
16        8.14        40.31
17        8.33        40.79
18        8.66        41.23
19        8.77        41.62
20        0.00        41.95
