        CG/HBCS        CG/ScaleStar
1        -1.13        -1.70
2        -10.71        -47.66
3        21.15        -0.98
4        7.85        -0.98
5        -10.28        -21.34
6        -11.47        -21.34
7        19.24        0.00
8        4.92        2.19
9        -0.23        -6.11
10        -0.23        -6.11
11        -8.98        -15.61
12        10.10        4.63
13        8.46        6.98
14        8.46        6.98
15        2.63        6.98
16        8.03        12.14
17        12.85        16.75
18        14.45        18.28
19        14.45        18.28
20        0.00        19.43
