        CG/HBCS        CG/ScaleStar
1        11.72        1.85
2        24.61        -0.35
3        19.49        1.07
4        9.68        1.59
5        0.35        0.35
6        5.51        0.04
7        1.52        0.17
8        1.65        0.22
9        2.69        2.32
10        1.02        3.25
11        3.67        6.43
12        6.32        9.88
13        9.25        12.70
14        9.36        14.78
15        11.13        16.83
16        13.11        18.69
17        13.46        20.35
18        14.97        21.74
19        15.95        23.03
20        0.00        24.29
