        CG/HBCS        CG/ScaleStar
1        38.68        0.12
2        41.34        0.09
3        27.51        6.95
4        11.12        16.55
5        0.48        22.46
6        1.45        26.50
7        3.55        29.48
8        4.62        31.75
9        5.53        33.50
10        6.36        34.99
11        6.93        36.19
12        7.46        37.19
13        7.62        38.02
14        8.04        38.75
15        8.27        39.39
16        8.49        39.98
17        8.67        40.47
18        8.71        40.93
19        8.93        41.34
20        0.00        41.68
