        CG/HBCS        CG/ScaleStar
1        3.59        -1.20
2        -15.33        -23.88
3        18.34        4.46
4        18.86        5.06
5        -7.94        -7.94
6        -20.87        -8.82
7        9.45        1.15
8        2.27        2.72
9        4.48        2.37
10        5.53        -0.42
11        4.20        1.99
12        13.41        3.69
13        11.45        8.05
14        10.80        11.27
15        12.65        13.10
16        12.39        12.84
17        15.62        16.06
18        18.21        18.64
19        18.01        19.43
20        0.00        19.43
