        CG/HBCS        CG/ScaleStar
1        30.44        -1.79
2        32.93        0.36
3        32.42        -0.26
4        15.87        0.04
5        2.42        1.60
6        0.04        7.91
7        1.07        13.63
8        2.96        17.25
9        6.07        20.65
10        7.77        23.03
11        8.65        25.46
12        9.33        27.11
13        10.55        28.75
14        11.47        30.01
15        11.63        31.26
16        11.32        32.28
17        12.34        33.23
18        12.39        34.02
19        12.82        34.78
20        0.00        35.49
