        CG/HBCS        CG/ScaleStar
1        18.75        1.20
2        20.26        0.07
3        12.07        0.18
4        21.09        -0.97
5        27.51        -0.04
6        11.17        0.57
7        1.32        1.45
8        1.45        6.14
9        2.65        9.72
10        6.36        14.00
11        8.91        16.73
12        10.08        19.02
13        10.85        21.22
14        11.24        22.83
15        12.92        24.73
16        12.38        26.07
17        12.47        27.10
18        13.53        28.37
19        14.06        29.37
20        0.00        30.37
