        CG/HBCS        CG/ScaleStar
1        31.54        -1.48
2        33.11        0.08
3        34.47        -0.12
4        19.10        0.11
5        0.41        1.40
6        0.56        7.87
7        1.34        13.31
8        3.43        17.13
9        6.15        20.50
10        7.50        22.94
11        8.91        25.21
12        9.75        26.89
13        10.53        28.57
14        11.02        29.82
15        11.64        31.07
16        11.63        32.08
17        12.25        33.03
18        12.53        33.88
19        13.05        34.63
20        0.00        35.32
