        CG/HBCS        CG/ScaleStar
1        30.04        -0.46
2        33.24        0.31
3        33.74        -0.86
4        19.14        0.04
5        0.51        1.42
6        0.39        7.94
7        0.86        13.45
8        3.29        17.17
9        5.37        20.54
10        7.26        22.91
11        8.92        25.27
12        9.67        26.88
13        10.23        28.58
14        10.92        29.82
15        11.59        31.12
16        11.75        32.14
17        12.31        33.06
18        12.98        33.91
19        13.44        34.66
20        0.00        35.32
