        CG/HBCS        CG/ScaleStar
1        9.82        1.75
2        25.58        -0.22
3        16.12        1.05
4        17.20        1.11
5        15.72        0.38
6        5.80        -0.15
7        0.80        0.43
8        0.70        0.73
9        1.86        2.41
10        2.92        2.78
11        4.08        6.17
12        6.92        9.45
13        8.53        12.55
14        8.23        14.51
15        10.32        16.46
16        12.04        18.07
17        14.18        20.06
18        15.04        21.45
19        15.00        22.89
20        0.00        24.22
