        CG/HBCS        CG/ScaleStar
1        7.42        1.80
2        19.71        3.03
3        15.08        0.00
4        12.08        0.24
5        17.53        0.63
6        1.45        1.45
7        19.22        0.26
8        0.00        0.71
9        1.65        0.00
10        0.89        0.00
11        1.91        1.32
12        5.45        2.35
13        6.55        5.06
14        4.95        7.89
15        6.05        8.96
16        8.94        12.47
17        10.86        14.31
18        12.70        16.08
19        14.59        17.90
20        15.65        19.43
