        CG/HBCS        CG/ScaleStar
1        31.54        -0.34
2        34.24        0.00
3        30.63        0.02
4        12.56        0.05
5        7.96        4.52
6        -0.12        10.92
7        1.65        15.97
8        5.27        19.87
9        6.46        22.62
10        7.92        25.19
11        8.23        26.99
12        9.65        28.79
13        9.74        30.14
14        10.14        31.45
15        11.08        32.53
16        11.33        33.45
17        11.86        34.38
18        12.39        35.11
19        12.79        35.80
20        0.00        36.45
