        CG/HBCS        CG/ScaleStar
1        32.31        -0.36
2        35.02        0.44
3        30.50        0.07
4        10.48        0.16
5        9.98        4.47
6        -0.52        10.34
7        1.57        15.89
8        4.47        19.75
9        6.43        22.57
10        7.92        25.11
11        8.51        26.98
12        9.13        28.78
13        9.49        30.08
14        10.22        31.37
15        11.07        32.52
16        11.21        33.42
17        12.04        34.32
18        12.36        35.11
19        12.77        35.79
20        0.00        36.44
