        CG/HBCS        CG/ScaleStar
1        33.14        0.09
2        40.02        0.09
3        30.46        1.57
4        8.68        11.81
5        -0.45        18.15
6        1.59        23.00
7        3.43        26.49
8        4.50        29.16
9        5.64        31.23
10        6.68        32.90
11        7.37        34.27
12        8.22        35.41
13        8.49        36.36
14        8.64        37.22
15        8.78        37.97
16        8.98        38.59
17        9.69        39.18
18        9.72        39.72
19        9.85        40.21
20        0.00        40.59
