        CG/HBCS        CG/ScaleStar
1        16.11        1.11
2        24.61        -0.09
3        14.73        -0.14
4        5.00        0.25
5        9.26        0.15
6        9.83        0.13
7        3.94        0.10
8        0.00        0.98
9        1.50        5.11
10        5.01        9.11
11        7.30        12.55
12        8.70        14.99
13        9.95        17.42
14        11.44        19.28
15        12.27        21.24
16        12.90        22.70
17        13.27        24.14
18        14.79        25.48
19        15.21        26.55
20        0.00        27.68
