        CG/HBCS        CG/ScaleStar
1        30.36        -0.06
2        33.67        0.14
3        34.54        -0.33
4        19.24        -0.02
5        1.43        1.48
6        1.95        7.99
7        1.24        13.45
8        3.34        17.26
9        5.68        20.55
10        7.42        22.96
11        9.20        25.25
12        9.68        26.95
13        10.54        28.57
14        10.92        29.86
15        11.40        31.09
16        11.66        32.08
17        11.99        33.05
18        12.91        33.91
19        13.35        34.66
20        13.70        35.28
