        CG/HBCS        CG/ScaleStar
1        18.80        0.72
2        23.79        0.60
3        16.84        0.55
4        14.65        0.46
5        17.15        0.57
6        11.90        0.49
7        0.60        1.52
8        2.31        6.02
9        4.73        10.29
10        7.60        13.98
11        9.02        16.62
12        10.56        19.21
13        10.82        21.24
14        11.31        22.87
15        11.66        24.76
16        13.15        26.02
17        13.99        27.21
18        14.10        28.42
19        14.34        29.40
20        0.00        30.36
