        CG/HBCS        CG/ScaleStar
1        41.48        0.15
2        40.48        0.08
3        30.06        9.82
4        1.11        18.91
5        0.21        24.73
6        2.27        28.42
7        3.58        31.14
8        4.32        33.17
9        5.25        34.77
10        6.00        36.14
11        6.56        37.22
12        6.91        38.16
13        7.35        38.95
14        7.59        39.61
15        7.74        40.17
16        8.05        40.70
17        8.31        41.15
18        8.48        41.56
19        8.36        41.93
20        0.00        42.26
