        CG/HBCS        CG/ScaleStar
1        37.27        0.03
2        41.31        0.08
3        24.73        5.22
4        14.23        15.11
5        0.29        21.28
6        2.01        25.53
7        3.40        28.63
8        4.93        31.00
9        5.86        32.82
10        6.64        34.33
11        7.05        35.58
12        7.87        36.63
13        7.80        37.49
14        8.21        38.27
15        8.41        38.95
16        8.92        39.54
17        9.15        40.05
18        9.25        40.51
19        9.46        40.94
20        0.00        41.30
