        CG/HBCS        CG/ScaleStar
1        16.60        16.60
2        0.00        0.00
3        22.40        0.00
4        0.00        0.00
5        19.53        14.43
6        27.14        0.00
7        0.00        0.00
8        18.63        18.63
9        36.21        0.00
10        9.90        0.00
11        16.77        7.63
12        0.00        0.00
13        0.00        0.00
14        0.00        8.66
15        0.00        0.00
16        -4.98        0.00
17        0.00        4.74
18        2.79        7.40
19        2.79        7.40
20        0.00        12.14
