        CG/HBCS        CG/ScaleStar
1        32.85        0.16
2        41.11        0.01
3        32.01        1.40
4        4.10        11.30
5        1.26        17.88
6        1.45        22.82
7        3.36        26.37
8        4.87        29.07
9        5.75        31.12
10        6.58        32.74
11        7.44        34.12
12        8.01        35.29
13        8.33        36.25
14        8.71        37.09
15        9.11        37.87
16        9.34        38.48
17        9.68        39.07
18        9.64        39.59
19        10.08        40.08
20        0.00        40.47
