        CG/HBCS        CG/ScaleStar
1        32.84        0.00
2        34.39        0.22
3        23.71        -0.03
4        8.80        -1.71
5        9.99        7.58
6        0.55        13.97
7        2.19        18.00
8        5.00        21.83
9        6.52        24.75
10        6.75        26.70
11        8.17        28.76
12        9.29        30.34
13        9.87        31.58
14        10.45        32.76
15        10.62        33.71
16        11.08        34.61
17        11.49        35.45
18        11.47        36.10
19        11.91        36.77
20        0.00        37.36
