        CG/HBCS        CG/ScaleStar
1        20.53        0.53
2        23.89        0.17
3        27.43        0.41
4        24.15        -0.05
5        16.55        0.18
6        0.56        -0.45
7        1.14        5.93
8        3.73        10.11
9        6.17        14.75
10        6.19        17.07
11        7.72        20.44
12        8.40        22.38
13        9.47        24.36
14        11.49        26.06
15        12.38        27.25
16        12.66        28.67
17        13.21        29.77
18        13.92        30.83
19        14.11        31.69
20        0.00        32.55
