        CG/HBCS        CG/ScaleStar
1        33.28        0.11
2        36.24        0.41
3        26.73        0.06
4        19.85        4.74
5        0.03        12.89
6        1.21        17.88
7        2.87        22.16
8        4.38        25.30
9        6.38        27.62
10        7.28        29.61
11        8.13        31.30
12        8.74        32.69
13        8.96        33.77
14        9.76        34.81
15        10.20        35.73
16        10.74        36.51
17        10.86        37.17
18        11.12        37.78
19        11.12        38.36
20        0.00        38.86
