        CG/HBCS        CG/ScaleStar
1        33.09        -0.15
2        35.11        0.23
3        27.36        -0.02
4        11.13        -0.78
5        12.52        7.59
6        0.28        13.93
7        3.13        18.16
8        5.10        21.83
9        6.58        24.65
10        7.49        26.77
11        8.06        28.73
12        8.99        30.25
13        9.54        31.59
14        10.53        32.75
15        11.11        33.66
16        11.28        34.61
17        11.45        35.43
18        11.79        36.12
19        12.37        36.80
20        0.00        37.37
