        CG/HBCS        CG/ScaleStar
1        17.00        0.65
2        22.24        0.08
3        17.27        0.60
4        24.34        2.37
5        18.84        0.24
6        5.82        0.72
7        0.47        1.68
8        2.02        6.27
9        4.91        10.44
10        7.01        14.24
11        8.91        16.98
12        10.24        19.35
13        10.61        21.54
14        12.10        23.15
15        11.30        24.96
16        12.56        26.26
17        12.89        27.42
18        13.77        28.68
19        14.65        29.67
20        0.00        30.62
