        CG/HBCS        CG/ScaleStar
1        9.06        -0.37
2        21.38        0.93
3        16.98        1.29
4        13.93        0.13
5        9.84        0.67
6        10.32        0.30
7        1.37        0.74
8        1.26        0.32
9        2.25        1.00
10        0.50        2.84
11        3.57        6.20
12        6.14        9.47
13        8.26        12.72
14        9.91        14.76
15        11.93        16.66
16        12.91        18.32
17        14.43        20.30
18        15.29        21.52
19        15.63        22.93
20        0.00        24.29
