        CG/HBCS        CG/ScaleStar
1        18.75        2.24
2        21.08        0.15
3        12.15        0.66
4        19.37        0.14
5        26.10        0.05
6        13.67        -1.13
7        0.33        1.27
8        1.69        5.90
9        3.59        9.59
10        7.25        13.87
11        8.12        16.13
12        9.27        18.93
13        10.56        21.13
14        11.30        22.78
15        11.18        24.75
16        12.66        26.00
17        13.19        27.12
18        14.24        28.31
19        14.18        29.30
20        14.98        30.29
