        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        22.73        3.69
3        28.33        0.00
4        0.00        0.00
5        18.26        0.00
6        34.42        19.77
7        3.11        3.11
8        23.87        23.87
9        0.00        0.00
10        0.00        0.00
11        0.00        9.09
12        1.50        1.50
13        1.50        1.50
14        -11.30        1.50
15        0.00        0.00
16        -6.95        0.00
17        0.00        6.50
18        0.00        6.50
19        0.00        6.50
20        0.00        12.14
