        CG/HBCS        CG/ScaleStar
1        18.65        0.51
2        21.95        0.20
3        13.22        0.33
4        24.92        1.94
5        20.11        -0.01
6        13.24        -0.08
7        0.50        1.57
8        2.52        6.03
9        5.46        10.19
10        7.30        13.94
11        9.51        16.71
12        11.17        19.08
13        11.39        21.25
14        12.42        22.94
15        12.51        24.64
16        12.76        25.96
17        12.90        27.26
18        14.28        28.46
19        14.96        29.43
20        0.00        30.36
