        CG/HBCS        CG/ScaleStar
1        5.32        0.53
2        22.73        -0.74
3        20.25        -0.16
4        14.72        0.02
5        -0.34        -0.34
6        3.45        -0.05
7        1.69        0.44
8        2.95        0.29
9        -0.69        -1.71
10        1.21        3.45
11        2.81        6.71
12        5.87        10.12
13        8.70        12.83
14        11.07        15.10
15        12.12        17.12
16        13.13        18.68
17        13.90        20.60
18        14.78        21.93
19        16.17        23.20
20        17.62        24.54
