        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        16.63        16.63
3        0.00        0.00
4        42.50        0.00
5        41.66        1.33
6        34.57        16.63
7        1.33        1.33
8        1.33        1.33
9        0.00        0.00
10        8.19        0.00
11        0.00        3.44
12        16.63        16.63
13        5.95        9.19
14        3.44        3.44
15        0.00        0.00
16        0.00        7.05
17        0.00        7.05
18        5.47        12.14
19        5.47        12.14
20        0.00        12.14
