        CG/HBCS        CG/ScaleStar
1        21.01        0.74
2        23.77        0.21
3        25.31        0.37
4        31.32        0.01
5        12.67        0.04
6        0.92        0.46
7        1.08        5.89
8        4.31        10.73
9        5.95        14.71
10        7.59        17.61
11        7.58        20.39
12        8.22        22.50
13        9.54        24.45
14        11.15        26.04
15        11.80        27.41
16        12.84        28.67
17        13.48        29.74
18        14.00        30.79
19        14.72        31.64
20        0.00        32.48
