        CG/HBCS        CG/ScaleStar
1        40.38        0.20
2        41.20        0.04
3        28.35        8.60
4        8.55        17.74
5        0.04        23.49
6        1.70        27.43
7        3.77        30.38
8        4.58        32.55
9        5.32        34.25
10        6.26        35.67
11        7.04        36.77
12        7.13        37.71
13        7.35        38.49
14        7.73        39.22
15        7.95        39.80
16        8.28        40.36
17        8.28        40.83
18        8.57        41.28
19        8.72        41.67
20        0.00        41.99
