        CG/HBCS        CG/ScaleStar
1        6.27        0.60
2        25.02        -0.22
3        22.29        0.66
4        9.54        1.65
5        0.80        0.72
6        16.51        -0.23
7        6.40        0.12
8        2.71        0.19
9        1.26        2.24
10        1.62        2.82
11        2.37        6.17
12        4.97        9.44
13        6.85        12.04
14        9.40        14.53
15        9.62        16.49
16        11.73        18.45
17        12.23        20.08
18        13.75        21.47
19        15.12        22.86
20        0.00        24.29
