        CG/HBCS        CG/ScaleStar
1        22.04        -6.15
2        30.91        0.24
3        35.32        0.13
4        26.43        0.19
5        6.84        -0.61
6        0.47        4.57
7        1.82        9.68
8        4.32        14.66
9        4.40        17.92
10        6.79        21.00
11        8.01        23.13
12        9.75        25.23
13        10.40        26.73
14        11.31        28.36
15        11.63        29.57
16        12.81        30.80
17        12.51        31.74
18        13.04        32.71
19        13.51        33.47
20        0.00        34.23
