        CG/HBCS        CG/ScaleStar
1        25.57        25.57
2        4.37        -12.16
3        13.86        12.55
4        16.34        25.57
5        29.29        25.32
6        26.05        8.23
7        12.05        0.00
8        3.95        8.33
9        15.69        15.69
10        16.87        10.27
11        13.07        12.96
12        1.32        4.12
13        4.99        9.31
14        8.25        12.41
15        13.81        17.73
16        7.96        12.14
17        13.00        16.95
18        15.59        19.43
19        15.59        19.43
20        15.59        19.43
