        CG/HBCS        CG/ScaleStar
1        15.46        0.49
2        23.00        0.34
3        19.31        0.47
4        6.87        0.37
5        11.90        -0.66
6        13.36        -0.06
7        12.82        -0.19
8        0.52        1.19
9        1.90        5.29
10        5.25        8.58
11        8.09        12.48
12        8.44        15.05
13        9.88        17.04
14        10.64        19.38
15        12.63        21.17
16        13.72        22.58
17        13.81        24.11
18        14.62        25.55
19        15.78        26.72
20        0.00        27.76
