        CG/HBCS        CG/ScaleStar
1        34.78        -0.04
2        41.26        0.03
3        30.23        3.38
4        11.14        13.62
5        0.12        20.06
6        2.32        24.38
7        3.66        27.53
8        4.72        30.02
9        5.80        31.90
10        6.60        33.55
11        7.16        34.87
12        7.70        36.01
13        8.18        36.94
14        8.55        37.74
15        8.88        38.45
16        9.20        39.08
17        9.20        39.62
18        9.43        40.12
19        9.67        40.57
20        0.00        40.95
