        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        -1.64        5.26
3        25.72        0.00
4        0.00        0.00
5        3.87        0.00
6        29.17        -10.73
7        0.00        5.17
8        4.08        5.38
9        25.79        0.00
10        29.88        0.00
11        31.92        2.91
12        0.00        -0.92
13        8.66        7.82
14        -10.94        -0.92
15        6.41        0.00
16        9.60        3.42
17        10.74        4.63
18        13.94        8.05
19        13.94        8.05
20        0.00        12.14
