        CG/HBCS        CG/ScaleStar
1        0.49        0.49
2        1.78        1.78
3        23.41        23.41
4        0.84        0.84
5        17.21        0.84
6        1.47        1.47
7        2.49        2.49
8        2.49        2.49
9        0.00        0.00
10        17.71        1.31
11        17.71        1.31
12        2.12        2.12
13        2.12        2.12
14        0.00        0.00
15        1.61        1.61
16        1.61        1.61
17        0.00        5.93
18        1.71        7.54
19        1.71        7.54
20        0.00        13.09
