        CG/HBCS        CG/ScaleStar
1        32.03        0.07
2        32.93        0.18
3        28.07        0.03
4        13.67        -0.53
5        14.86        7.68
6        0.29        14.16
7        2.81        18.30
8        4.50        21.99
9        6.15        24.86
10        6.84        26.95
11        7.89        28.88
12        9.14        30.48
13        9.57        31.73
14        10.45        32.93
15        10.68        33.87
16        11.17        34.79
17        11.58        35.63
18        11.58        36.25
19        11.69        36.93
20        0.00        37.47
