        CG/HBCS        CG/ScaleStar
1        36.08        0.17
2        40.91        0.05
3        30.62        3.32
4        9.15        13.61
5        0.35        19.96
6        2.05        24.25
7        3.40        27.46
8        4.44        29.96
9        5.81        31.93
10        6.58        33.50
11        7.00        34.80
12        7.66        35.95
13        8.04        36.90
14        8.47        37.72
15        8.94        38.43
16        9.17        39.05
17        9.36        39.61
18        9.40        40.08
19        9.77        40.56
20        0.00        40.94
