        CG/HBCS        CG/ScaleStar
1        13.17        2.35
2        22.71        0.48
3        20.12        0.14
4        12.67        1.15
5        3.02        2.26
6        12.28        0.57
7        4.55        0.46
8        1.58        0.47
9        2.29        0.07
10        2.06        2.74
11        3.19        6.15
12        5.92        8.79
13        8.22        12.47
14        8.89        14.52
15        10.69        16.67
16        12.13        18.01
17        12.56        20.21
18        14.02        21.55
19        15.49        22.89
20        0.00        24.29
