        CG/HBCS        CG/ScaleStar
1        31.93        0.01
2        34.46        0.16
3        26.89        -0.04
4        5.52        -1.39
5        9.54        7.57
6        0.40        13.88
7        3.14        18.16
8        5.31        21.80
9        6.55        24.68
10        6.69        26.74
11        8.25        28.70
12        8.91        30.24
13        9.29        31.54
14        10.37        32.76
15        11.14        33.67
16        11.21        34.60
17        11.35        35.44
18        11.96        36.10
19        12.13        36.75
20        0.00        37.34
